464;Queijo, parmesão;19,7;8,7;0,4;0,70;3,26;10,07;4,24;0,06;0,03;0,03;464;0,32;0,63;7,67;0,03;0,29;0,11;0,03;;;;1,01;0,16
465;Queijo, pasteurizado;15,9;7,3;0,4;0,58;2,58;8,05;3,38;0,05;;;465;0,23;0,49;6,45;0,05;0,33;0,08;;;;;0,85;0,18
466;Queijo, petit suisse, morango;1,6;0,8;Tr;0,05;0,23;0,81;0,40;0,01;;;466;0,02;0,05;0,76; ;0,04;0,01;;;;;0,09;NA
467;Queijo, prato;16,3;6,8;0,5;0,71;2,67;7,59;3,16;;;;467;0,27;0,51;5,91;;0,42;0,11;;;;;0,87;NA
468;Queijo, requeijão, cremoso;13,7;6,4;0,3;0,52;2,26;7,16;2,72;0,04;0,04;0,02;468;0,24;0,50;5,54;0,04;0,24;0,07;;;;;0,55;0,11
469;Queijo, ricota;4,5;2,4;0,2;0,15;0,66;2,28;1,06;0,02;0,02;0,02;469;0,06;0,15;2,16;0,02;0,14;0,02;0,01;;;;0,21;0,04
484;Omelete, de queijo;6,4;7,0;6,2;0,08;0,42;4,20;1,56;0,04;0,05;0,02;484;0,04;0,26;6,61;0,05;5,53;0,44;0,15;;;0,04;0,15;NA
485;Ovo, de codorna, inteiro, cru;8,9;12,1;2,7;Tr;0,13;6,39;2,31;0,01;0,03;;485;0,03;1,07;11,01;0,03;2,20;0,10;0,44;;;;0,04;0,07
487;Ovo, de galinha, gema, cozida/10minutos;9,2;12,1;4,0;;0,08;6,56;2,43;;0,03;;487;;0,67;11,29;0,07;3,25;0,05;0,44;;;0,10;0,05;0,03
488;Ovo, de galinha, inteiro, cozido/10minutos;2,9;3,8;1,1;;0,02;2,07;0,76;;0,01;;488;;0,21;3,51;0,02;0,94;0,02;0,12;;;0,02;0,02;NA
489;Ovo, de galinha, inteiro, cru;2,6;3,6;1,2;;0,02;1,87;0,69;;0,01;0,01;489;;0,23;3,33;0,01;0,88;0,02;0,14;;0,05;0,04;;NA
490;Ovo, de galinha, inteiro, frito;4,1;5,7;4,9;;0,03;2,95;1,05;0,02;0,03;0,02;490;;0,23;5,45;0,04;4,34;0,33;0,17;;;0,03;0,02;NA
491;Achocolatado, pó;1,1;0,6;0,3;Tr;0,02;0,51;0,55;0,02;0,01;Tr;491;;0,01;0,62;;0,29;0,03;;;;;0,01;NA
495;Chocolate, ao leite;17,5;10,0;0,9;0,09;0,34;7,46;9,12;0,26;0,03;;495;;0,14;9,75;0,06;0,91;0,03;;;;;0,17;0,10
496;Chocolate, ao leite, com castanha do Pará;14,1;9,3;3,2;0,10;0,33;6,24;6,73;0,20;0,04;0,02;496;;0,09;9,14;;3,09;0,07;;;;;0,20;NA
497;Chocolate, ao leite, dietético;19,2;11,4;1,5;0,06;0,22;8,08;10,29;0,31;0,06;0,03;497;;0,10;11,32;;1,41;0,10;;;;;0,18;NA
498;Chocolate, meio amargo;13,1;8,1;1,0;0,01;0,06;5,61;7,08;0,21;0,04;0,02;498;;0,05;8,03;0,01;0,94;0,06;;;;;0,14;NA
499;Cocada branca;8,4;0,4;0,1;4,56;1,56;0,61;0,20;;;;499;;;0,36;;0,07;;;;;;;NA
500;Doce, de abóbora, cremoso;Tr;Tr;Tr;Tr;Tr;0,02;Tr;Tr;;Tr;500;;;0,02;;0,01;0,01;;;;;;NA
501;Doce, de leite, cremoso;1,3;3,9;2,0;;;0,73;0,17;0,08;0,20;0,13;501;;;3,74;0,11;1,94;0,01;;;;;;NA
502;Geléia, mocotó, natural;Tr;Tr;Tr;;;Tr;Tr;;;;502;;;Tr;;Tr;;;;;;;NA
509;Quindim;11,3;4,8;4,7;4,10;1,60;2,97;1,47;0,04;0,04;;509;;0,16;4,55;0,04;4,19;0,35;0,11;;;;0,05;NA
511;Café, pó, torrado;5,3;1,1;4,9;;0,01;4,04;0,95;0,29;0,06;;511;;0,01;1,11;0,02;4,82;0,11;;;;;;NA
512;Capuccino, pó;4,0;1,6;0,1;0,27;0,59;1,73;0,95;0,02;0,02;;512;0,05;0,10;1,50; ;0,11;0,04;;;;;0,55;0,04
518;Shoyu;Tr;Tr;Tr;Tr;Tr;Tr;Tr;;Tr;;518;;;0,01;;0,01;Tr;;;;;;NA
520;Azeitona, preta, conserva;3,5;11,0;3,0;;;2,87;0,47;0,08;0,02;0,01;520;;0,29;10,57;0,04;2,77;0,19;;;;;;NA
521;Azeitona, verde, conserva;2,3;8,3;1,0;;;1,93;0,29;0,05;0,01;0,01;521;;0,18;8,07;0,03;0,91;0,13;;;;;;NA
522;Chantilly, spray, com gordura vegetal;25,9;0,1;0,1;10,70;3,64;2,63;7,46;0,08;;0,03;522;; ;0,05;Tr;0,08;;;;;;;NA
523;Leite, de coco;15,6;0,9;0,2;8,25;2,99;1,33;0,51;0,01;;;523;;;0,92;;0,17;;;;;;;NA
524;Maionese, tradicional com ovos;4,1;6,4;15,4;;0,02;2,84;0,37;0,08;0,11;0,04;524;;0,04;6,24;0,14;13,86;1,43;;;;;;0,17
525;Acarajé;9,1;7,8;2,1;0,10;0,16;7,71;1,05;0,07;0,02;;525;;;7,81;;2,01;0,12;;;;;;NA
526;Arroz carreteiro;3,2;3,0;0,2;;0,19;1,61;1,29;0,01;;;526;0,04;0,24;2,64;0,01;0,16;0,03;0,01;;0,01;;0,18;0,03
527;Baião de dois, arroz e feijão-de-corda;0,6;1,0;1,5;;Tr;0,42;0,13;0,01;0,01;Tr;527;;0,02;0,95;Tr;1,36;0,13;Tr;Tr;;Tr;;0,01
528;Barreado;3,3;4,3;1,4;;0,12;2,05;1,11;Tr;;;528;;0,20;3,96;0,05;1,24;0,06;0,05;Tr;0,02;;0,06;NA
529;Bife à cavalo, com contra filé;7,9;8,2;3,3;;0,38;4,59;2,63;0,03;0,03;;529;0,10;0,57;7,32;0,05;2,88;0,26;0,07;;0,02;0,02;0,40;NA
530;Bolinho de arroz;1,8;2,5;3,5;;0,02;1,26;0,44;0,02;0,03;0,02;530;;0,05;2,39;0,05;3,22;0,24;0,04;;Tr;Tr;Tr;0,06
531;Camarão à baiana;1,6;0,9;1,5;1,35;0,62;0,72;0,27;0,02;0,02;;531;;0,01;0,89;;1,33;0,13;0,01;0,03;;0,03;;NA
532;Charuto, de repolho;0,5;0,5;0,1;;0,02;0,24;0,20;;;;532;;0,03;0,44;;0,08;0,02;;;;;0,03;NA
533;Cuscuz, de milho, cozido com sal;0,2;0,2;0,3;;;0,15;0,02;Tr;;;533;; ;0,22;;0,26;Tr;;;;;;NA
534;Cuscuz, paulista;1,8;1,8;0,8;0,03;0,15;1,12;0,41;0,01;0,02;0,01;534;0,01;0,07;1,64;;0,69;0,10;Tr;;;;0,04;Tr
535;Cuxá, molho;0,6;1,3;1,5;;0,00;0,37;0,18;0,02;0,01;0,00;535;;0,01;1,25;0,01;1,44;0,06;Tr;0,02;;0,02;;0,02
536;Dobradinha;2,5;1,2;0,1;Tr;0,11;1,06;1,19;0,02;0,02;0,01;536;Tr;0,09;1,11;Tr;0,07;0,01;0,03;;0,02;;0,18;0,02
537;Estrogonofe de carne;5,3;3,3;0,9;0,12;0,65;2,81;1,57;0,02;0,02;;537;0,04;0,19;3,00;0,02;0,74;0,08;0,02;;0,01;;0,26;0,01
538;Estrogonofe de frango;3,7;2,2;1,0;0,12;0,54;2,09;0,93;0,02;0,01;Tr;538;0,03;0,10;2,05;0,02;0,91;0,07;0,04;;Tr;;0,19;0,01
539;Feijão tropeiro mineiro;2,2;2,9;1,5;;0,06;1,39;0,67;;;;539;;0,13;2,69;0,04;1,25;0,19;0,05;;;;;NA
540;Feijoada;1,9;2,6;1,6;;0,07;1,25;0,58;;;;540;;0,13;2,41;0,04;1,35;0,18;0,02;;;;;NA
541;Frango, com açafrão;1,6;2,5;1,8;;0,03;1,24;0,34;Tr;Tr;;541;Tr;0,26;2,23;0,02;1,57;0,11;0,03;;Tr;;0,01;NA
542;Macarrão, molho bolognesa;0,3;0,3;0,3;;Tr;0,21;0,07;Tr;Tr;;542;;0,01;0,25;Tr;0,28;0,01;;Tr;;;Tr;Tr
543;Maniçoba;2,9;3,7;1,7;;0,08;1,73;1,01;0,02;0,01;;543;;0,16;3,42;0,08;1,41;0,16;0,04;;;;0,04;NA
544;Quibebe;1,0;1,1;0,2;;0,08;0,61;0,32;Tr;;Tr;544;0,03;0,11;0,95;Tr;0,18;0,06;Tr;Tr;Tr;;0,06;Tr
545;Salada, de legumes, com maionese;1,1;1,8;3,8;;;0,79;0,26;0,02;0,03;Tr;545;;Tr;1,75;0,02;3,46;0,36;;;;;;0,01
546;Salada, de legumes, cozida no vapor;0,1;Tr;0,2;;;0,05;0,01;Tr;;;546;;Tr;0,02;;0,07;0,08;;;;;;NA
547;Salpicão, de frango;1,3;2,1;4,0;;Tr;0,93;0,34;0,02;0,04;0,02;547;;0,04;2,02;0,02;3,60;0,36;0,04;;;;;0,02
548;Sarapatel;1,4;1,1;0,7;;0,02;0,76;0,56;0,02;0,01;0,02;548;;0,03;1,04;0,01;0,61;0,03;0,04;Tr;;;Tr;NA
549;Tabule;0,2;0,8;0,2;;;0,18;0,03;;;;549;;0,01;0,82;;0,20;0,03;;;;;;NA
550;Tacacá;0,2;0,1;Tr;;0,00;0,10;0,05;0,00;0,01;;550;;0,01;0,12;Tr;0,03;;;;;;;NA
551;Tapioca, com manteiga;6,0;3,0;0,2;0,25;1,08;3,38;1,38;0,02;;;551;0,08;0,18;2,64;0,02;0,17;0,02;;;;;0,30;0,03
552;Tucupi, com pimenta-de-cheiro;0,1;0,1;Tr;;;0,06;Tr;;Tr;;552;;;0,15;Tr;0,04;Tr;;;;;;NA
553;Vaca atolada;4,1;3,2;1,2;;0,29;2,10;1,57;0,02;Tr;;553;0,04;0,21;2,81;0,02;1,11;0,12;;;;;0,21;NA
554;Vatapá;7,5;9,7;4,7;0,04;0,34;4,60;2,42;0,04;;;554;;0,34;9,07;0,17;4,21;0,30;0,06;;;;0,15;NA
555;Virado à paulista;8,3;10,6;5,1;0,05;0,37;5,12;2,64;0,05;;;555;;0,44;9,85;0,19;4,57;0,32;0,07;;;;0,17;NA
556;Yakisoba;0,6;0,9;1,0;;Tr;0,39;0,19;Tr;;;556;;0,03;0,84;Tr;0,94;0,05;;Tr;;;0,01;NA
557;Amendoim, grão, cru;8,7;17,2;16,2;;;4,85;1,21;0,56;1,36;0,66;557;;0,03;16,67;0,45;16,17;0,04;;;;;;NA
558;Amendoim, torrado, salgado;9,7;29,1;14,2;;0,04;5,28;1,28;0,63;1,52;0,94;558;;;28,15;0,79;14,18;0,06;;;;;;NA
559;Ervilha, em vagem;Tr;0,1;0,3;;Tr;;0,02;Tr;Tr;0,01;559;;Tr;0,08;Tr;0,27;0,04;;;;;;NA
560;Ervilha, enlatada, drenada;0,1;0,1;0,2;;Tr;0,06;0,02;Tr;Tr;Tr;560;;;0,10;Tr;0,15;0,02;;;;;;NA
561;Feijão, carioca, cozido;0,1;0,1;0,3;;;0,11;0,02;Tr;Tr;0,01;561;;Tr;0,08; ;0,16;0,14;;;;;;NA
562;Feijão, carioca, cru;0,2;0,1;0,9;;;0,14;0,03;Tr;0,01;0,01;562;;;0,11;;0,40;0,49;;;;;;NA
563;Feijão, fradinho, cozido;0,2;0,1;0,3;;Tr;0,18;0,03;0,01;0,02;0,01;563;;Tr;0,05;Tr;0,21;0,10;;;;;;NA
564;Feijão, fradinho, cru;0,7;0,2;0,9;Tr;Tr;0,50;0,08;0,02;0,04;0,03;564;;;0,15;0,01;0,58;0,28;;;;;;NA
565;Feijão, jalo, cozido;0,1;0,1;0,3;;Tr;0,10;0,01;Tr;Tr;0,01;565;;Tr;0,06;;0,11;0,20;;;;;;NA
566;Feijão, jalo, cru;0,3;0,2;0,6;;Tr;0,25;0,03;Tr;0,01;0,01;566;;Tr;0,15;;0,23;0,41;;;;;;NA
567;Feijão, preto, cozido;0,1;0,1;0,3;;;0,11;0,02;Tr;0,01;0,01;567;;;0,09;;0,16;0,11;;;;;;NA
568;Feijão, preto, cru;0,2;0,1;0,8;;Tr;0,15;0,03;0,01;0,01;0,01;568;Tr;Tr;0,13;;0,38;0,47;;;;;;NA
569;Feijão, rajado, cozido;0,1;Tr;0,2;;Tr;0,10;0,02;Tr;Tr;Tr;569;;Tr;0,03;;0,09;0,13;;;;;;NA
570;Feijão, rajado, cru;0,4;0,1;0,8;;Tr;0,30;0,04;0,01;0,01;0,01;570;;Tr;0,14;;0,29;0,46;;;;;;NA
571;Feijão, rosinha, cozido;0,2;Tr;0,2;;Tr;0,12;0,02;0,01;0,02;0,01;571;;Tr;0,04;Tr;0,16;0,07;;;;;;NA
572;Feijão, rosinha, cru;0,6;0,1;0,7;;Tr;0,28;0,05;0,01;0,03;0,02;572;;;0,09;0,01;0,33;0,14;;;;;;NA
573;Feijão, roxo, cozido;0,1;0,1;0,3;;Tr;0,10;0,01;Tr;Tr;Tr;573;;Tr;0,06;Tr;0,14;0,19;;;;;;NA
574;Feijão, roxo, cru;0,3;0,2;0,8;;Tr;0,27;0,03;Tr;0,01;0,01;574;;Tr;0,16;;0,34;0,46;;;;;;NA
575;Grão-de-bico, cru;0,9;1,4;2,8;;0,01;0,57;0,20;0,05;0,02;0,01;575;;0,01;1,42;0,02;2,71;0,13;;;;;;NA
576;Guandu, cru;0,6;0,2;0,9;;Tr;0,44;0,08;0,02;0,02;0,02;576;;Tr;0,13;Tr;0,86;0,06;;;;;Tr;NA
577;Lentilha, cozida;0,1;0,1;0,3;;Tr;0,08;0,01;Tr;Tr;Tr;577;;Tr;0,14;Tr;0,21;0,04;;;;;;NA
578;Lentilha, crua;0,1;0,2;0,4;;0,01;0,10;0,01;0,01;Tr;Tr;578;Tr;Tr;0,16;0,01;0,33;0,09;;;;;;NA
579;Paçoca, amendoim;4,1;10,0;7,3;;;2,24;0,56;0,27;0,65;0,34;579;;0,01;9,73;0,26;7,25;0,02;;;;;;NA
580;Pé-de-moleque, amendoim;5,1;14,4;8,3;;;2,70;0,64;0,35;0,84;0,51;580;;0,02;13,91;0,41;8,25;;;;;;;NA
582;Soja, extrato solúvel, natural, fluido;0,2;0,3;0,6;;Tr;0,12;0,05;Tr;0,01;Tr;582;;Tr;0,25;0,01;0,58;0,06;;;;;;0,01
583;Soja, extrato solúvel, pó;3,3;6,4;12,9;;0,02;2,53;0,57;0,06;0,09;0,03;583;;0,02;6,30;0,05;11,67;1,23;;;;;;NA
584;Soja, queijo (tofu);0,4;0,5;1,7;;0,01;0,27;0,10;0,01;0,01;Tr;584;;Tr;0,51;Tr;1,48;0,20;;;;;;NA
585;Tremoço, cru;1,2;5,4;1,7;;;0,61;0,19;0,10;0,26;0,05;585;;0,02;4,89;0,33;1,08;0,57;;;;;;NA
586;Tremoço, em conserva;0,4;1,9;0,6;;;0,20;0,06;0,03;0,09;0,02;586;;Tr;1,82;0,12;0,40;0,22;;;;;;NA
587;Amêndoa, torrada, salgada;4,8;32,3;16,2;;0,04;3,91;0,77;0,04;0,02;;587;;0,22;31,95;0,03;16,17;0,03;;;;;0,10;0,02
588;Castanha-de-caju, torrada, salgada;7,7;26,5;8,1;;;3,95;3,42;0,23;0,06;0,06;588;;0,13;26,27;0,08;8,00;0,08;;;;;0,11;NA
589;Castanha-do-Brasil, crua;15,3;27,4;21,0;;0,04;0,04;6,14;0,16;0,03;;589;;0,18;27,14;0,04;20,97;0,04;;;;;;NA
590;Coco, cru;30,0;1,5;0,3;15,37;6,12;2,74;0,97;;;;590;;;1,47;;0,32;;;;;;;NA
591;Coco, verde, cru;3,1;1,1;0,3;1,24;0,80;0,77;0,14;Tr;Tr;0,01;591;;Tr;1,15;Tr;0,28;;;;;;;NA
593;Gergelim, semente;7,8;19,9;22,5;;0,03;4,86;2,58;0,26;;0,04;593;;0,07;19,72;0,09;22,39;0,16;;;;;;NA
594;Linhaça, semente;4,2;7,1;25,3;;0,03;2,49;1,62;0,06;;0,04;594;;0,03;7,06;0,04;5,42;19,81;;;;;;NA
595;Pinhão, cozido;0,3;0,1;0,2;;;0,18;0,04;0,03;0,02;;595;;;0,09;;0,22;;;;;;;NA
596;Pupunha, cozida;3,1;6,8;0,4;;;2,77;0,26;0,03;;;596;;0,32;6,45;0,01;0,28;0,08;;;;;;NA
597;Noz, crua;5,6;8,7;44,1;;;4,26;1,34;;;;597;;;8,66;0,09;35,30;8,82;;;;;;NA
